Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term (in months),Credit_Score,Employement_type,Loan_Status,Activity,date,EMI,Category
58565319,28800,15530,0.04,215,615,Self-Employed,Defaulted,Active,01-10-2024,62120,Fair
78264576,47413,534236,0.02,153,719,Self-Employed,Approved,Active,08-05-2024,1068472,Average
92133405,62119,20606,0.08,281,571,Self-Employed,Rejected,Closed,22-05-2024,164848,Poor
93988024,24622,192936,0.08,39,685,Salaried,Rejected,Active,30-11-2024,1543488,Average
32492594,23739,63515,0.04,102,371,Self-Employed,Rejected,Active,23-10-2024,254060,Poor
45371695,10961,315541,0.02,314,589,Salaried,Defaulted,Closed,04-11-2024,631082,Fair
98932157,12753,189941,0.04,191,811,Self-Employed,Approved,Closed,25-10-2024,759764,Excellent
80030241,84015,991651,0.07,90,690,Salaried,Rejected,Closed,06-02-2025,6941557,Average
89517808,55273,701295,0.05,70,435,Self-Employed,Rejected,Active,04-05-2024,3506475,Poor
26326194,54000,103541,0.03,283,306,Self-Employed,Rejected,Closed,10-08-2024,310623,Poor
59213090,66595,795650,0.06,329,397,Salaried,Defaulted,Closed,29-07-2024,4773900,Poor
7276428,21149,759712,0.04,155,712,Salaried,Rejected,Active,24-05-2024,3038848,Average
39528792,88700,519060,0.09,253,560,Self-Employed,Rejected,Active,03-03-2025,4671540,Poor
74296982,63084,778914,0.04,303,727,Salaried,Approved,Closed,12-08-2024,3115656,Average
50060376,73464,456526,0.08,197,591,Self-Employed,Approved,Closed,15-05-2024,3652208,Fair
90504883,20723,745207,0.01,311,768,Salaried,Defaulted,Active,02-09-2024,745207,Good
61186360,20686,213088,0.03,51,508,Salaried,Approved,Active,26-01-2025,639264,Poor
41035090,18535,766126,0.07,107,569,Salaried,Defaulted,Closed,30-01-2025,5362882,Poor
80294948,80655,638769,0.02,25,721,Self-Employed,Approved,Active,04-03-2025,1277538,Average
53893120,51756,760424,0.03,84,629,Salaried,Defaulted,Active,15-10-2024,2281272,Fair
62463413,30226,877881,0.09,25,655,Salaried,Approved,Closed,14-11-2024,7900929,Fair
24006883,75300,893866,0.05,59,432,Salaried,Defaulted,Active,06-09-2024,4469330,Poor
89519126,73162,670531,0.06,326,768,Salaried,Defaulted,Closed,03-01-2025,4023186,Good
79229519,18347,652244,0.01,80,717,Self-Employed,Defaulted,Closed,12-01-2025,652244,Average
25152389,55645,301376,0.05,33,831,Self-Employed,Approved,Active,12-05-2024,1506880,Excellent
56325906,62470,270107,0.01,184,588,Self-Employed,Approved,Active,24-12-2024,270107,Fair
23271982,71135,606793,0.05,192,597,Self-Employed,Rejected,Closed,06-11-2024,3033965,Fair
4462945,26455,203163,0.04,291,353,Self-Employed,Defaulted,Active,29-09-2024,812652,Poor
84129375,11523,289955,0.09,55,517,Salaried,Approved,Closed,23-09-2024,2609595,Poor
66726262,28562,156316,0.07,266,655,Self-Employed,Rejected,Active,26-01-2025,1094212,Fair
12242676,31692,359031,0.07,224,667,Self-Employed,Rejected,Closed,25-11-2024,2513217,Fair
49752423,49965,168303,0.07,92,550,Self-Employed,Approved,Active,26-10-2024,1178121,Poor
49932761,46578,402557,0.07,283,503,Self-Employed,Rejected,Active,12-07-2024,2817899,Poor
49887187,52470,602482,0.03,49,604,Self-Employed,Rejected,Active,09-12-2024,1807446,Fair
39577472,49997,538428,0.08,171,825,Self-Employed,Approved,Closed,07-06-2024,4307424,Excellent
12158742,63870,947190,0.06,129,403,Salaried,Defaulted,Active,18-07-2024,5683140,Poor
86362935,56568,500916,0.09,120,835,Self-Employed,Defaulted,Closed,11-08-2024,4508244,Excellent
54805910,56508,946661,0.02,295,773,Self-Employed,Approved,Closed,17-09-2024,1893322,Good
85577423,58534,511156,0.01,240,659,Salaried,Approved,Closed,23-03-2025,511156,Fair
28513392,68475,347421,0.05,328,601,Salaried,Rejected,Closed,08-03-2025,1737105,Fair
87383340,34431,713923,0.05,274,642,Self-Employed,Approved,Closed,19-08-2024,3569615,Fair
26493188,22507,342904,0.04,175,821,Self-Employed,Approved,Active,15-11-2024,1371616,Excellent
24211214,76842,409627,0.03,203,575,Self-Employed,Rejected,Closed,12-06-2024,1228881,Poor
94637770,53205,494872,0.03,109,430,Self-Employed,Defaulted,Active,01-01-2025,1484616,Poor
15826577,55758,206430,0.07,222,765,Salaried,Rejected,Closed,11-04-2024,1445010,Good
3930494,64493,220280,0.09,257,353,Self-Employed,Rejected,Closed,20-04-2024,1982520,Poor
96073726,25038,296245,0.03,144,752,Salaried,Defaulted,Active,31-07-2024,888735,Good
80566822,49208,107720,0.02,76,477,Salaried,Approved,Closed,08-12-2024,215440,Poor
62754941,23133,767318,0.04,36,755,Salaried,Rejected,Closed,15-02-2025,3069272,Good
17511431,22941,178363,0.08,341,375,Self-Employed,Rejected,Active,27-02-2025,1426904,Poor
36296369,68862,496946,0.05,144,772,Self-Employed,Rejected,Closed,14-10-2024,2484730,Good
65396674,12918,358883,0.07,324,578,Self-Employed,Approved,Closed,23-07-2024,2512181,Poor
62742493,35967,373273,0.03,275,678,Salaried,Defaulted,Active,21-02-2025,1119819,Average
22479880,87774,339052,0.03,223,562,Salaried,Approved,Closed,08-03-2025,1017156,Poor
87646288,65851,711178,0.08,352,443,Salaried,Rejected,Active,06-12-2024,5689424,Poor
60991764,87599,154379,0.08,278,547,Self-Employed,Rejected,Active,22-10-2024,1235032,Poor
10726446,83903,526020,0.07,224,719,Salaried,Approved,Closed,15-10-2024,3682140,Average
82054417,23342,21828,0.05,262,419,Self-Employed,Defaulted,Closed,05-09-2024,109140,Poor
79891616,29145,371720,0.01,258,680,Self-Employed,Approved,Closed,01-12-2024,371720,Average
52638834,39730,773900,0.06,271,521,Salaried,Rejected,Closed,27-09-2024,4643400,Poor
28319621,59338,335088,0.02,41,773,Self-Employed,Defaulted,Active,29-08-2024,670176,Good
70020876,78302,126072,0.02,13,784,Salaried,Rejected,Active,05-08-2024,252144,Good
36514824,44470,147589,0.05,36,709,Salaried,Defaulted,Closed,04-10-2024,737945,Average
55213089,73550,100703,0.01,177,839,Salaried,Defaulted,Closed,16-05-2024,100703,Excellent
57004385,46787,944874,0.07,94,817,Self-Employed,Defaulted,Active,21-11-2024,6614118,Excellent
15060151,21570,984176,0.08,187,733,Self-Employed,Rejected,Active,15-11-2024,7873408,Average
17469093,39590,734039,0.04,282,606,Self-Employed,Defaulted,Active,18-08-2024,2936156,Fair
93073477,32091,256231,0.08,108,556,Self-Employed,Rejected,Active,10-04-2024,2049848,Poor
45245963,10545,560030,0.01,298,823,Salaried,Approved,Closed,02-07-2024,560030,Excellent
61859147,36347,263912,0.04,160,775,Self-Employed,Approved,Active,29-11-2024,1055648,Good
59554918,80079,442854,0.04,54,393,Self-Employed,Rejected,Active,09-04-2024,1771416,Poor
5775630,40223,748868,0.05,256,831,Self-Employed,Defaulted,Closed,17-04-2024,3744340,Excellent
7975910,89897,708103,0.08,266,748,Self-Employed,Rejected,Closed,13-01-2025,5664824,Good
92813231,80293,559293,0.08,73,436,Salaried,Defaulted,Active,24-03-2025,4474344,Poor
55224864,48305,932887,0.07,43,591,Self-Employed,Approved,Active,17-11-2024,6530209,Fair
20089387,16584,684099,0.04,44,310,Self-Employed,Rejected,Closed,13-07-2024,2736396,Poor
80608547,35781,928913,0.04,306,359,Salaried,Defaulted,Closed,31-10-2024,3715652,Poor
80893806,19408,295145,0.08,69,758,Self-Employed,Defaulted,Active,20-01-2025,2361160,Good
91172233,38803,468383,0.03,262,710,Salaried,Rejected,Active,26-01-2025,1405149,Average
98068146,18004,422466,0.05,31,359,Salaried,Defaulted,Closed,29-04-2024,2112330,Poor
22924524,59943,241271,0.09,51,786,Salaried,Defaulted,Active,23-03-2025,2171439,Good
73463723,17375,959348,0.07,141,360,Self-Employed,Rejected,Closed,16-12-2024,6715436,Poor
52284315,44677,328073,0.09,64,672,Salaried,Defaulted,Closed,19-04-2024,2952657,Average
67021133,42344,327408,0.02,135,527,Salaried,Approved,Active,14-03-2025,654816,Poor
82066440,71283,843009,0.09,51,717,Self-Employed,Defaulted,Active,21-05-2024,7587081,Average
63333021,11785,764204,0.02,342,354,Self-Employed,Rejected,Active,26-11-2024,1528408,Poor
43729601,84685,651241,0.03,131,429,Salaried,Defaulted,Active,23-07-2024,1953723,Poor
81888223,79286,673193,0.06,84,717,Salaried,Rejected,Active,02-06-2024,4039158,Average
69949280,48061,659580,0.05,277,539,Salaried,Defaulted,Active,28-02-2025,3297900,Poor
96731389,86992,282721,0.02,227,753,Self-Employed,Rejected,Active,31-07-2024,565442,Good
61032892,56264,619689,0.07,358,656,Salaried,Approved,Active,27-11-2024,4337823,Fair
37626310,23980,133478,0.02,40,604,Salaried,Defaulted,Active,24-05-2024,266956,Fair
14840358,32631,77992,0.08,99,767,Salaried,Approved,Active,08-11-2024,623936,Good
19007098,13666,666702,0.03,300,390,Salaried,Approved,Active,04-05-2024,2000106,Poor
48296275,10789,120520,0.06,157,616,Self-Employed,Defaulted,Closed,07-06-2024,723120,Fair
38145589,47825,815765,0.04,35,753,Self-Employed,Defaulted,Active,26-05-2024,3263060,Good
55315529,71770,579073,0.04,263,524,Salaried,Defaulted,Closed,14-10-2024,2316292,Poor
89279838,28707,928577,0.06,330,405,Self-Employed,Approved,Active,20-08-2024,5571462,Poor
75832053,89270,318878,0.02,193,468,Self-Employed,Defaulted,Closed,16-09-2024,637756,Poor
53720108,38136,865806,0.04,30,560,Self-Employed,Rejected,Closed,01-09-2024,3463224,Poor
68800883,56514,187790,0.04,143,638,Salaried,Approved,Active,13-08-2024,751160,Fair
76708680,84726,164013,0.06,254,757,Self-Employed,Approved,Active,05-08-2024,984078,Good
30987448,24552,655267,0.03,250,531,Salaried,Approved,Active,05-07-2024,1965801,Poor
27571852,81679,580962,0.04,24,468,Self-Employed,Approved,Active,01-08-2024,2323848,Poor
25260864,61373,80952,0.02,75,630,Salaried,Defaulted,Active,23-12-2024,161904,Fair
95896691,55211,411909,0.08,94,453,Salaried,Defaulted,Closed,02-09-2024,3295272,Poor
31035694,35709,860857,0.04,293,837,Salaried,Rejected,Closed,13-03-2025,3443428,Excellent
70690710,74446,682923,0.07,202,344,Self-Employed,Rejected,Closed,28-05-2024,4780461,Poor
67306533,24234,860782,0.01,305,494,Self-Employed,Defaulted,Active,17-02-2025,860782,Poor
2216881,57327,926443,0.06,171,702,Salaried,Defaulted,Closed,31-01-2025,5558658,Average
33785433,66940,400645,0.07,188,323,Salaried,Approved,Closed,20-03-2025,2804515,Poor
53870062,12943,145919,0.04,66,366,Self-Employed,Defaulted,Active,15-07-2024,583676,Poor
64254991,84072,773623,0.09,270,372,Salaried,Defaulted,Active,10-11-2024,6962607,Poor
71273093,73545,757154,0.07,359,361,Self-Employed,Approved,Closed,30-07-2024,5300078,Poor
32604340,11307,187029,0.08,287,832,Self-Employed,Defaulted,Active,01-07-2024,1496232,Excellent
92156217,29907,636038,0.06,216,481,Self-Employed,Approved,Closed,02-09-2024,3816228,Poor
18211191,47680,679380,0.06,285,359,Self-Employed,Rejected,Active,05-12-2024,4076280,Poor
70857713,75131,453318,0.01,320,636,Self-Employed,Defaulted,Active,19-09-2024,453318,Fair
18567767,19688,339930,0.09,161,482,Salaried,Rejected,Active,26-03-2025,3059370,Poor
79824923,15454,727797,0.01,51,352,Salaried,Approved,Closed,17-04-2024,727797,Poor
49586667,21028,500060,0.03,342,736,Self-Employed,Approved,Closed,31-01-2025,1500180,Average
62769039,15401,155331,0.02,306,509,Salaried,Rejected,Active,12-09-2024,310662,Poor
15293869,40006,850293,0.03,217,815,Self-Employed,Defaulted,Active,31-07-2024,2550879,Excellent
37678951,70037,925524,0.03,66,362,Salaried,Rejected,Active,25-03-2025,2776572,Poor
24134647,77403,178930,0.01,233,626,Salaried,Defaulted,Active,05-09-2024,178930,Fair
90191997,24406,808010,0.02,130,624,Self-Employed,Rejected,Active,02-07-2024,1616020,Fair
40721120,41227,799228,0.09,13,485,Self-Employed,Defaulted,Active,01-08-2024,7193052,Poor
43700851,22631,671719,0.08,212,801,Self-Employed,Rejected,Closed,17-10-2024,5373752,Excellent
87409008,17101,223528,0.06,76,635,Self-Employed,Approved,Closed,06-07-2024,1341168,Fair
87900971,83778,72429,0.09,297,438,Self-Employed,Defaulted,Active,24-11-2024,651861,Poor
66743869,80156,959591,0.09,293,685,Salaried,Defaulted,Active,11-07-2024,8636319,Average
27787283,77558,918711,0.06,168,394,Salaried,Rejected,Closed,25-01-2025,5512266,Poor
82420474,17693,719370,0.09,333,803,Salaried,Defaulted,Active,17-01-2025,6474330,Excellent
67613025,52231,610146,0.08,230,652,Self-Employed,Defaulted,Closed,04-04-2024,4881168,Fair
56288990,76780,949183,0.05,299,323,Self-Employed,Approved,Active,12-02-2025,4745915,Poor
4764538,81042,451461,0.07,162,617,Self-Employed,Defaulted,Active,31-10-2024,3160227,Fair
87297261,79756,248804,0.08,180,711,Salaried,Approved,Closed,29-04-2024,1990432,Average
41553193,41372,844382,0.03,204,710,Self-Employed,Rejected,Closed,14-08-2024,2533146,Average
6163271,37798,603657,0.09,33,836,Self-Employed,Defaulted,Active,09-12-2024,5432913,Excellent
88899405,88810,411715,0.07,234,718,Self-Employed,Approved,Active,23-12-2024,2882005,Average
15081701,59941,80347,0.03,112,698,Self-Employed,Rejected,Active,17-10-2024,241041,Average
28235437,21339,175119,0.08,184,313,Self-Employed,Defaulted,Active,17-06-2024,1400952,Poor
55935109,23215,497607,0.02,229,635,Self-Employed,Defaulted,Active,29-05-2024,995214,Fair
48991048,31379,375440,0.03,280,845,Self-Employed,Rejected,Active,25-12-2024,1126320,Excellent
37886860,38596,176152,0.02,320,681,Self-Employed,Defaulted,Active,26-12-2024,352304,Average
69064212,31901,798482,0.06,86,617,Salaried,Rejected,Active,22-05-2024,4790892,Fair
20931713,34531,403734,0.09,351,674,Self-Employed,Approved,Closed,08-01-2025,3633606,Average
65804519,30946,505198,0.06,208,720,Salaried,Rejected,Closed,09-03-2025,3031188,Average
8225712,78248,166496,0.01,21,802,Salaried,Defaulted,Active,30-11-2024,166496,Excellent
38745274,80251,907255,0.09,267,735,Self-Employed,Approved,Active,26-05-2024,8165295,Average
98347150,36169,527298,0.02,100,604,Self-Employed,Defaulted,Active,20-09-2024,1054596,Fair
79843404,10294,99525,0.01,291,655,Salaried,Approved,Closed,19-05-2024,99525,Fair
37204130,28239,560628,0.07,183,636,Salaried,Defaulted,Closed,01-10-2024,3924396,Fair
73097214,84185,418651,0.02,231,454,Self-Employed,Defaulted,Active,03-01-2025,837302,Poor
91560129,26062,778712,0.06,149,706,Self-Employed,Defaulted,Active,19-04-2024,4672272,Average
8128593,42420,741814,0.03,281,417,Salaried,Rejected,Closed,17-06-2024,2225442,Poor
28872757,77334,338819,0.01,33,500,Salaried,Rejected,Closed,26-05-2024,338819,Poor
48319381,72743,400739,0.06,353,746,Salaried,Approved,Active,23-09-2024,2404434,Good
77160472,30414,946327,0.03,26,707,Self-Employed,Approved,Active,16-12-2024,2838981,Average
37324537,19183,36304,0.07,158,761,Self-Employed,Defaulted,Active,29-07-2024,254128,Good
38401928,82187,887384,0.03,129,404,Self-Employed,Defaulted,Active,03-07-2024,2662152,Poor
29764567,75429,58874,0.03,22,671,Self-Employed,Rejected,Active,13-09-2024,176622,Average
6115327,75949,532701,0.09,157,339,Salaried,Defaulted,Closed,15-01-2025,4794309,Poor
79641353,61166,218909,0.02,119,326,Self-Employed,Defaulted,Active,12-06-2024,437818,Poor
44160840,19503,47616,0.03,256,569,Salaried,Approved,Closed,03-10-2024,142848,Poor
95306281,87929,299562,0.04,37,766,Salaried,Rejected,Active,16-07-2024,1198248,Good
36402814,19718,642237,0.06,350,621,Salaried,Rejected,Closed,14-06-2024,3853422,Fair
16956509,29019,290928,0.07,189,604,Salaried,Rejected,Active,08-07-2024,2036496,Fair
60303421,25245,17530,0.01,258,336,Salaried,Rejected,Active,04-02-2025,17530,Poor
8596865,45005,605465,0.03,298,611,Self-Employed,Rejected,Active,12-02-2025,1816395,Fair
37683010,82384,404058,0.02,28,481,Self-Employed,Rejected,Closed,12-12-2024,808116,Poor
92231370,85038,262295,0.05,306,495,Self-Employed,Approved,Closed,19-04-2024,1311475,Poor
83970742,10659,828635,0.03,323,453,Self-Employed,Rejected,Active,20-12-2024,2485905,Poor
87728780,75276,643147,0.05,41,618,Self-Employed,Rejected,Active,29-09-2024,3215735,Fair
30929197,23625,437025,0.02,17,701,Salaried,Approved,Active,09-10-2024,874050,Average
17996500,38452,84278,0.08,264,802,Salaried,Approved,Active,23-05-2024,674224,Excellent
40647832,76710,239122,0.03,310,437,Salaried,Defaulted,Closed,13-08-2024,717366,Poor
94067022,84175,536790,0.09,222,693,Salaried,Rejected,Closed,02-03-2025,4831110,Average
45215715,14593,535783,0.09,215,363,Salaried,Defaulted,Closed,30-03-2025,4822047,Poor
57848007,67079,295303,0.03,260,693,Salaried,Rejected,Closed,13-10-2024,885909,Average
19608384,72080,394853,0.03,113,589,Self-Employed,Rejected,Active,12-06-2024,1184559,Fair
57250827,48132,232349,0.06,178,536,Salaried,Approved,Closed,30-04-2024,1394094,Poor
85328492,62538,250072,0.03,151,452,Self-Employed,Defaulted,Closed,13-09-2024,750216,Poor
19369833,82160,68507,0.02,60,782,Salaried,Approved,Active,05-06-2024,137014,Good
55441615,24639,414292,0.02,239,698,Salaried,Defaulted,Active,25-03-2025,828584,Average
38220265,41501,403043,0.05,339,637,Self-Employed,Rejected,Closed,27-12-2024,2015215,Fair
82559682,70234,847431,0.09,98,501,Self-Employed,Defaulted,Active,23-10-2024,7626879,Poor
54562393,43508,544803,0.09,132,831,Self-Employed,Defaulted,Active,04-11-2024,4903227,Excellent
62670538,26497,738942,0.05,243,813,Self-Employed,Defaulted,Active,21-01-2025,3694710,Excellent
60098726,33296,455016,0.07,173,315,Self-Employed,Approved,Closed,22-11-2024,3185112,Poor
50971066,48284,611681,0.09,39,591,Salaried,Defaulted,Closed,19-10-2024,5505129,Fair
8594026,20297,53950,0.04,110,339,Self-Employed,Approved,Closed,26-11-2024,215800,Poor
90578712,70519,453551,0.02,309,481,Salaried,Defaulted,Active,03-10-2024,907102,Poor
66805842,48355,982967,0.06,305,330,Self-Employed,Defaulted,Closed,16-02-2025,5897802,Poor
9305913,48471,383831,0.03,342,343,Self-Employed,Approved,Active,07-11-2024,1151493,Poor
9263524,81613,315342,0.07,108,813,Salaried,Approved,Closed,25-08-2024,2207394,Excellent
15063027,33825,241584,0.05,175,663,Salaried,Rejected,Active,25-03-2025,1207920,Fair
29162389,44620,572158,0.02,238,669,Salaried,Defaulted,Closed,04-04-2024,1144316,Fair
49877718,19110,298374,0.04,262,674,Self-Employed,Defaulted,Active,19-10-2024,1193496,Average
51421123,58483,53919,0.07,138,598,Self-Employed,Approved,Closed,06-03-2025,377433,Fair
30894373,54884,957238,0.04,244,829,Self-Employed,Approved,Closed,01-02-2025,3828952,Excellent
38488316,84943,654394,0.03,286,777,Self-Employed,Approved,Active,23-04-2024,1963182,Good
8475858,70300,359563,0.07,331,552,Self-Employed,Approved,Closed,21-03-2025,2516941,Poor
16029757,59187,39353,0.02,236,525,Salaried,Rejected,Closed,06-02-2025,78706,Poor
42462921,45573,393712,0.05,263,370,Self-Employed,Approved,Closed,26-04-2024,1968560,Poor
6918270,83702,551298,0.05,216,305,Self-Employed,Defaulted,Active,19-02-2025,2756490,Poor
58359319,38622,251322,0.01,59,818,Salaried,Defaulted,Active,23-11-2024,251322,Excellent
4108169,43996,588383,0.01,22,413,Salaried,Defaulted,Active,03-12-2024,588383,Poor
77460347,55750,279454,0.06,252,306,Self-Employed,Rejected,Active,25-08-2024,1676724,Poor
9174269,85560,481415,0.03,216,318,Self-Employed,Defaulted,Active,06-12-2024,1444245,Poor
90904118,25980,433908,0.05,57,720,Self-Employed,Rejected,Active,20-05-2024,2169540,Average
91900922,73903,818894,0.08,158,450,Self-Employed,Rejected,Active,20-06-2024,6551152,Poor
15404497,42831,790596,0.07,125,515,Salaried,Defaulted,Closed,11-02-2025,5534172,Poor
85551397,67433,478982,0.07,103,344,Self-Employed,Defaulted,Closed,21-08-2024,3352874,Poor
58366610,19448,964510,0.01,344,695,Salaried,Defaulted,Active,04-10-2024,964510,Average
